tcp_id,date,OK,ERROR,author,title
A10438,1525,41,35,"Rastell, John, d. 1536.","A new co[m]modye in englysh in maner of an enterlude ryght elygant [and] full of craft of rethoryk, wherein is shewd [and] dyscrybyd as well the bewte [and] good propertes of women, as theyr vycys [and] euyll co[n]dicio[n]s, with a morall co[n]clusion [and] exhortacyon to vertew"
A06545,1497,41,10,"Lydgate, John, 1370?-1451?",Here begynneth the chorle [and] the byrde
A16385,1477–1478,40,26,,[Explicit the book of curtesye]
A03179,1534,40,11,"Heywood, John, 1497?-1580?","A play of loue a newe and a mery enterlude concernyng pleasure and payne in loue, made by Iho[a]n Heywood. The players names. A man a louer not beloued. A woman beloued not louyng. A man a louer and beloued. The vyse nother louer nor beloued."
A61326,1678,39,17,"Philalethes, Eirenaeus.","Ripley reviv'd, or, An exposition upon Sir George Ripley's hermetico-poetical works containing the plainest and most excellent discoveries of the most hidden secrets of the ancient philosophers, that were ever yet published / written by Eirenæus Philalethes ..."
A16750,1616,38,11,"Breton, Nicholas, 1545?-1626?",The hate of treason vvith a touch of the late treason / by N.B.
A04673,1594,37,13,"Barnfield, Richard, 1574-1627.",The affectionate shepheard Containing the complaint of Daphnis for the loue of Ganymede.
A02811,1509,36,9,"Hawes, Stephen, d. 1523?",The co[n]uercyon of swerers
A01908,1542,35,22,"Goodwin, Christopher.","The maydens dreme compyled and made by Chrystofer Goodwyn, in the yere of our Lorde. M.CCCCC.xlij"
A02132,1591,35,17,"Greene, Robert, 1558?-1592.","A maidens dreame vpon the death of the Right Honorable Sir Christopher Hatton knight, late Lord Chancelor of England / by Robert Green ..."
A10806,1589,35,16,"H. R. (Henry Roberts), fl. 1585-1616.","Fames trumpet soundinge. Or commemorations of the famous liues and deaths, of the two right honourable Knights of England: the right honourable Sir VValter Mildmay, and Sir Martin Calthrop, Lord Mayor of this honorable Citty of London, who deceased this yeere 1589 Not onely necessary to bee seene, but also to be followed of euery worthy personage in their callings. Written by Henry Robarts."
A15041,1579,35,14,"Whetstone, George, 1544?-1587?","A remembraunce, of the woorthie and well imployed life, of the right honorable Sir Nicholas Bacon Knight, Lorde keper of the greate Seale of Englande, and one of the Queenes Maiesties most honorable Priuie Counsell, who deceased, the 20 daye of Februarie 1578 VVith an exhortation necessarie for euery estate. The woorke of George VVhetstones Gentleman."
A09592,1587,35,9,"Phillips, John, fl. 1570-1591.","The life and death of Sir Phillip Sidney, late lord gouernour of Flushing his funerals solemnized in Paules Churche where he lyeth interred; with the whole order of the mournfull shewe, as they marched thorowe the citie of London, on Thursday the 16 of February. 1587."
A14627,1570,35,9,"Wager, W. (William)","A comedy or enterlude intituled, Inough is as good as a feast very fruteful, godly and ful of pleasant mirth. Compiled by W. Wager. Seuen may easely play this enterlude. The names of the players. ..."
A06546,1510,34,18,"Lydgate, John, 1370?-1451?",Here begynneth the chorle and the byrde
A12044,1609,34,11,"Shakespeare, William, 1564-1616.",Shake-speares sonnets Neuer before imprinted.
A69118,1583,34,10,"Clinton, Atkinson.","Clinton, Purser & Arnold, to their countreymen wheresoeuer Wherein is described by their own hands their vnfeigned penitence for their offences past: their patience in welcoming their death, & their duetiful minds towardes her most excellent Maiestie."
A02812,1531,34,10,"Hawes, Stephen, d. 1523?",The conuercyon of swerers
A05559,1548,33,26,"Lindsay, David, Sir, fl. 1490-1555.","The tragical death of Dauid Beato[n] Bishoppe of sainct Andrewes in Scotland Whereunto is ioyned the martyrdom of maister George Wyseharte gentleman, for whose sake the aforesayed bishoppe was not long after slayne. Wherein thou maist learne what a burnynge charitie they shewed not only towards him: but vnto al suche as come to their hades for the blessed Gospels sake."
A09202,1612,33,10,"Peacham, Henry, 1576?-1643?","Minerua Britanna or A garden of heroical deuises furnished, and adorned with emblemes and impresa's of sundry natures, newly devised, moralized, and published, by Henry Peacham, Mr. of Artes."
A11268,1596,33,8,"Sabie, Francis.",Adams complaint. The olde vvorldes tragedie. Dauid and Bathsheba
A19218,1590,33,8,,"The Booke in meeter of Robin Conscience against his father Couetou[sne]sse, his mother N[ewgise and h]is sister Proud Bea[utye] [very necessar]y to be read and marked of all people that will auoide the dangers thereof, which is unto condemnation."
A68427,1508,32,50,"Lydgate, John, 1370?-1451?",Here begynns the mayng or disport of chaucer
A21066,1600,32,35,J. G. E.,"Englands hope, against Irish hate"
B07531,1518,32,17,"Copland, Robert, fl. 1508-1547.",Here begynneth the Complaynte of them that ben to late maryed
A16741,1601,32,16,"Breton, Nicholas, 1545?-1626?","A diuine poeme diuided into two partes: the rauisht soule, and the blessed vveeper. Compiled by Nicholas Breton, Gentle-man."
A69037,1579,32,15,H. C.,"The forrest of fancy Wherein is conteined very prety apothegmes, and pleasaunt histories, both in meeter and prose, songes, sonets, epigrams and epistles, of diuerse matter and in diuerse manner. VVith sundry other deuises, no lesse pithye then pleasaunt and profytable."
A12043,1609,32,13,"Shakespeare, William, 1564-1616.",Shake-speares sonnets Neuer before imprinted.
A01403,1616,32,12,"Gainsford, Thomas, d. 1624?","The secretaries studie containing new familiar epistles: or directions, for the formall, orderly, and iudicious inditing of letters. ... By Thomas Gainsford, Esq."
A14024,1587,31,21,"Turberville, George, 1540?-1610?","Tragicall tales translated by Turberuile in time of his troubles out of sundrie Italians, with the argument and lenuoye to eche tale"
A14590,1640,30,16,H. W.,Clasmata H.W.
A18555,1500,30,9,"Chaucer, Geoffrey, d. 1400.",The loue and complayntes bytwene Mars and Venus
A20056,1606,30,7,"Dekker, Thomas, ca. 1572-1632.",The double PP. A papist im armes. Bearing ten seuerall sheilds. Encountred by the protestant. at ten seuerall weapons. A Iesuite marching before them.
A15047,1587,29,19,"Whetstone, George, 1544?-1587?","Sir Phillip Sidney, his honorable life, his valiant death, and true vertues A perfect myrror for the followers both of Mars and Mercury, who (in the right hardie breaking vpon the enemie, by a few of the English, being for the most part gentlemen of honor and name) receiued his deathes wound, nere vnto Sutphen the 22. of September last past, dyed at Aruam the 16. of October following: and with much honor and all possible mone, was solemnely buried in Paules the 16. of February 1586. By G.W. gent. Whereunto is adioyned, one other briefe commemoration of the vniuersall lamentation, the neuer dying praise, and most sollemne funerall of the sayd right hardie and noble knight. By B.W. Esquire. Dedicated, to the right Honorable the Earle of Warwicke, by his Lordships faithfull seruant George Whetstones."
A02738,1548,28,22,"Bale, John, 1495-1563.","[A comedy concernynge thre lawes, of nature Moses, & Christ, corrupted by the sodomytes. Pharysees and Papystes Compyled by Iohan Bale. Anno M. D.XXXVIII.]"
A02401,1581,28,19,"Gurney, Arthur.","A doleful discourse and ruthfull reporte of the greate spoyle and lamentable losse, by fire, in the towne of East Dearham, in the countie of Norfolke vpon Tuesday the. 18. of Iulie, this present yere .1581."
A10846,1577,27,22,"Robinson, Richard, citizen of London.","Certain selected histories for christian recreations vvith their seuerall moralizations. Brought into Englishe verse, and are to be song with seuerall notes: composed by Richard Robinson citizen of London"
A06544,1493,27,19,"Lydgate, John, 1370?-1451?",Problemys of olde siknesse and figures Whiche p[ro]uyd been fructuous of sentens and haue auctorities grounded on scripture by resemblance of notable apperannce [sic] with moralities concludynge on prudence.
A30887,1656,27,10,"Barclay, Alexander, 1475?-1552.",The Shepheards kalender newly augmented and corrected.
A15970,1567,26,60,"Parker, Matthew, 1504-1575.","The vvhole Psalter translated into English metre, which contayneth an hundreth and fifty Psalmes. The first quinquagene"
A06549,1565,26,18,"Lydgate, John, 1370?-1451?",The churle and the byrde
A15042,1583,26,11,"Whetstone, George, 1544?-1587?","A remembraunce of the life, death, and vertues, of the most noble and honourable Lord Thomas late Erle of Sussex Vicount Fitz-water, Lord of Egremount and Burnell, iustice of an ayer, of all her Maiesties forrestes, parkes, chaces, and warrantes, on the south side of Trent, Captaine of the pensioners & gentlemen at armes, Lord Chamberlaine of her Maiesties honorable household, Knight of the noble Order of the Garter, and of her Highnesse most gratious and prudente Pryuy Councell. VVho deceased at Barmesey the 11. of Iune 1583. The report of George VVhetstones gent."
A07907,1605,26,10,"Munday, Anthony, 1553-1633.","The triumphes of re-vnited Britania Performed at the cost and charges of the Right Worship: Company of the Merchant-Tayulors, in honor of Sir Leonard Holliday kni: to solemnize his entrance as Lorde Mayor of the Citty of London, on Tuesday the 29. of October. 1605. Deuised and written by A. Mundy, cittizen and draper of London."
A27862,1667,25,177,"Woodford, Samuel, 1636-1700.",A paraphrase upon the Psalms of David by Sam. Woodford.
A06547,1534,25,19,"Lydgate, John, 1370?-1451?",Here foloweth the churle and the byrde
A14497,1628,25,14,Virgil.,Virgils Eclogues translated into English: by W.L. Gent
A18557,1477,25,8,"Chaucer, Geoffrey, d. 1400.","Thou fiers god of armes, mars the rede"
A05124,1509,24,15,"La Sale, Antoine de, b. 1388?",The fyftene joyes of maryage
A15043,1582,24,14,"Whetstone, George, 1544?-1587?","A remembraunce of the precious vertues of the right honourable and reuerend iudge, Sir Iames Dier, Knight, Lord cheefe Iustice of the Common Pleas who disseased at great Stawghton, in Huntingdon shire, the 24. of Marche, anno. 1582. The reporte of George VVhetstons, gent."
A12110,1570,24,11,"Copland, Robert, fl. 1508-1547, attributed name.",The shepardes kalender Here beginneth the kalender of shepardes newly augmented and corrected.
A19973,1586,24,10,"Day, Angel, fl. 1575-1595.","Vpon the life and death of the most worthy, and thrise renowmed knight, Sir Phillip Sidney a commemoration of his worthines, contayning a briefe recapitulation, of his valiant vsage and death taken, in her Maiesties seruices of the warres in the Low-countries of Flaunders."
A06747,1540,24,2,"Wyer, Robert, fl. 1530-1556.","Here is a necessarye treatyse for all maner persons to reade, and hath to name, the Maydens crosse rewe"
A01907,1520,23,21,"Goodwin, Christopher.","Here begynneth a lytell prosses or matter called the Chauc̃e of the dolorous louer newely cõpyled or made by Crystofer Goodwyn the yere of our Lorde God, a. M.ccccc.xx."
B07946,1634,23,16,"Melville, James, 1556-1614.","The black bastel, or, A lamentation in name of the kirk of Sscotland [sic], composed by M. Iames Melvil, when he was confined at Berwick anno 1611. ; Abridged by N.."
B08100,1540,23,12,,"A brefe apologye or answere to a certen craftye cloynar, or popyshe parasyte, called Thomas smythe [sic]."
A04311,1603,22,12,,"Englands vvelcome to Iames by the grace of God, King of England, Scotland, France and Ireland, defender of the faith, &c. Wherein is shewed her zealous loue, and reuerent dutie to her soueraigne. Composed into three cantoes."
B07521,1605,22,11,"Cockburne, James.",Gabriels salutation to Marie. Made by Iames Cockburne..
A13939,1521,21,10,"Lydgate, John, 1370?-1451?, attributed name.",Here begynneth a treatyse of this galaunt with the maryage of the bosse of Byllyngesgate. vnto London stone.
A06572,1520,21,9,"Lydgate, John, 1370?-1451?","Here begynneth the testame[n]t of Iohn Lydgate monke of Berry which he made hymselfe, by his lyfe dayes."
