tcp_id,date,OK,ERROR,author,title
A54240,1677,0,17,W. P.,"The wits academy, or, The muses delight consisting of merry dialogues upon various occasions composed of mirth, wit, and eloquence, for a help to discourse to such as have had but small converse with the critical sort of people, which live in this censorious age : as also, divers sorts of letters upon several occasions both merry and jocose, helpful for the inexpert to imitate, and pleasant to those of better judgement, at their own leisure to peruse : with a perfect collection of all the newest and best songs, and catches, that are, and have been lately in request at court, and both the theatres."
A31612,1658,0,17,"Chamberlayne, William, 1619-1689.",Loves victory a tragi-comedy / by William Chamberlaine ...
A51867,1652,0,17,"Manuche, Cosmo, fl. 1650-1652.","The bastard, a tragedy"
A34645,1665,0,17,"Cotton, Charles, 1630-1687.","Scarronnides, or, Virgile travestie a mock-poem, in imitation of the fourth book of Virgils Æneis in English, burlesque."
A33540,1696,0,17,"Trotter, Catharine, 1679-1749.","Agnes de Castro a tragedy, as it is acted at the Theatre Royal by His Majesty's servants / written by a young lady."
A86610,1660,0,17,"Howard, Robert, Sir, 1626-1698.","Poems, viz. 1. A panegyrick to the king. 2. Songs and sonnets. 3. The blind lady, a comedy. 4. The fourth book of Virgil, 5. Statius his Achilleis, with annotations. 6. A panegyrick to Generall Monck. / By the Honorable Sr Robert Howard."
A50686,1658,0,17,"Meriton, Thomas, b. 1638.",Love and war a tragedy / written by Tho. Meriton.
A36657,1679,0,16,"Dryden, John, 1631-1700.","Oedipus a tragedy, as it is acted at His Royal Highness, the Duke's Theatre / the authors, Mr. Dryden and Mr. Lee."
A21209,1584,0,16,"Elderton, William, d. 1592?","A new Yorkshyre song, intituled: Yorke, Yorke, for my monie of all the cities that euer I see, for mery pastime and companie, except the Cittie of London."
A28644,1655,0,16,"Bonarelli, Guidubaldo, conte de', 1563-1608.","Filli di Sciro, or, Phillis of Scyros an excellent pastorall / written in Italian by C. Guidubaldo de Bonarelli ; and translated into English by J.S., Gent."
A11994,1597,0,16,"Shakespeare, William, 1564-1616.",The tragedie of King Richard the second As it hath beene publikely acted by the right Honourable the Lorde Chamberlaine his Seruants.
A18596,1631,0,16,"Chettle, Henry, d. 1607?","The tragedy of Hoffman or A reuenge for a father As it hath bin diuers times acted with great applause, at the Phenix in Druery-lane."
A12150,1638,0,16,"Shirley, James, 1596-1666.","The royall master as it vvas acted in the nevv Theater in Dublin: and before the Right Honorable the Lord Deputie of Ireland, in the Castle. Written by Iames Shirley."
A18555,1500,0,16,"Chaucer, Geoffrey, d. 1400.",The loue and complayntes bytwene Mars and Venus
B04419,1663–1674,0,16,,A most sweet song of an English merchant born in Chichester. To an excellent new tune.
A07249,1622,0,16,"Massinger, Philip, 1583-1640.","The virgin martir a tragedie. As it hath bin diuers times publickely acted with great applause, by the seruants of his Maiesties Reuels. Written by Phillip Messenger and Thomas Deker."
A49930,1678,0,16,"Lee, Nathaniel, 1653?-1692.","Mithridates, King of Pontus a tragedy : acted at the Theatre Royal by Their Majestie's servants / written by Nat. Lee."
A49924,1684,0,16,"Lee, Nathaniel, 1653?-1692.","Constantine the great, a tragedy acted at the Theatre-Royal, by their majesties servants / written by Nat. Lee ..."
A70911,1675,0,16,"Payne, Henry Neville, fl. 1672-1710.",The siege of Constantinople a tragedy acted at the Duke's Theatre.
A01055,1629,0,16,"Ford, John, 1586-ca. 1640.","The louers melancholy Acted at the Priuate House in the Blacke Friers, and publikely at the Globe by the Kings Maiesties Seruants."
A27993,1661,0,16,"Brett, Arthur, d. 1677?","Patentia victrix, or, The book of Job in lyrick verse / by Arthur Brett."
A62851,1678,0,16,"Tate, Nahum, 1652-1715.","Brutus of Alba, or, The enchanted lovers a tragedy acted at the Duke's Theatre / written by N. Tate."
A97346,1622,0,16,"Drayton, Michael, 1563-1631.","A chorographicall description of tracts, riuers, mountains, forests, and other parts of this renowned isle of Great Britain with intermixture of the most remarkeable stories, antiquities, wonders, rarities, pleasures, and commodities of the same. Diuided into two bookes; the latter containing twelue songs, neuer before imprinted. Digested into a poem by Michael Drayton. Esquire. With a table added, for direction to those occurrences of story and antiquitie, whereunto the course of the volume easily leades not."
A07332,1639,0,16,"May, Thomas, 1595-1650.",The tragedy of Julia Agrippina; Empresse of Rome. By T.M.
A58114,1677,0,16,"Ravenscroft, Edward, 1654?-1707.",King Edgar and Alfreda a tragi-comedy : acted at the Theatre-Royal / written by Edward Ravenscroft ...
A60961,1682,0,16,"Southerne, Thomas, 1660-1746.","The loyal brother, or, The Persian prince a tragedy, as it is acted at the Theatre Royal by Their Majesties servants / by Thomas Southern."
A59315,1682,0,16,"Settle, Elkanah, 1648-1724.","The heir of Morocco, with the death of Gayland acted at the Theatre Royal / by E. Settle."
A11897,1570,0,16,"Sempill, Robert, 1530?-1595.","The tragical end and death of the Lord Iames Regent of Scotland, lately set forth in Scottish, and printed at Edinburgh. 1570. And now partly turned in to English"
A30845,1677,0,15,"Banks, John, d. 1706.","The rival kings, or, The loves of Oroondates and Statira a tragædy, acted at the Theatre-Royal / written by Mr. Bankes."
A27332,1683,0,15,"Behn, Aphra, 1640-1689.","The young king, or, The mistake as 'tis acted at His Royal Highness, the Dukes Theatre / written by A. Behn."
A01779,1640,0,15,"Glapthorne, Henry.","Wit in a constable A comedy written 1639. The author Henry Glapthorne. And now printed as it was lately acted at the Cock-pit in Drury lane, by their Majesties Servants, with good allowance."
A36602,1676,0,15,"Dryden, John, 1631-1700.","Aureng-Zebe, a tragedy acted at the Royal Theatre / written by John Dryden."
A07238,1632,0,15,"Massinger, Philip, 1583-1640.","The Emperour of the East· A tragæ-comœdie. The scæne Constantinople. As it hath bene diuers times acted, at the Black-friers, and Globe play-houses, by the Kings Maiesties Seruants. Written by Philip Massinger."
A49940,1676,0,15,"Lee, Nathaniel, 1653?-1692.","Sophonisba, or, Hannibal's overthrow a tragedy, acted at the Theatre-Royall, by their majesties servants / written by Nathaniel Lee."
A14783,1597,0,15,"Warner, William, 1558?-1609.","Albions England a continued historie of the same kingdome, from the originals of the first inhabitants thereof: and most the chiefe alterations and accidents there hapning: vnto, and in, the happie raigne of our now most gracious soueraigne Queene Elizabeth. VVith varietie of inuentiue and historicall intermixtures. First penned and published by VVilliam VVarner: and now reuised, and newly inlarged by the same author."
A08979,1630,0,15,"M. P. (Martin Parker), d. 1656?",Saylors for my money a new ditty composed in the praise of saylors and sea affaires ... to the tune of The joviall cobler / [by] M.P.
A36616,1683,0,15,"Dryden, John, 1631-1700.",The Duke of Guise a tragedy : acted by Their Majesties servants / written by Mr. Dryden and Mr. Lee.
A30847,1682,0,15,"Banks, John, d. 1706.","The unhappy favourite, or, The Earl of Essex a tragedy : acted at the Theatre Royal by Their Majesty's servants / written by John Bankes."
A00968,1621,0,15,"Fletcher, John, 1579-1625.","The tragedy of Thierry King of France, and his brother Theodoret As it was diuerse times acted at the Blacke-Friers by the Kings Maiesties Seruants."
A19034,1636,0,15,"Taylor, John, 1580-1653, attributed name.","The coaches ouerthrow. Or, A ioviall exaltation of divers tradesmen, and others, for the suppression of troublesome hackney coaches To the tune of, Old King Harry."
A12231,1593,0,15,"Sidney, Philip, Sir, 1554-1586.",The Countesse of Pembrokes Arcadia. Written by Sir Philip Sidney Knight. Now since the first edition augmented and ended
A08731,1638,0,15,"Berkeley, William, Sir, 1608-1677.",The lost lady a tragy comedy.
A01056,1633,0,15,"Ford, John, 1586-ca. 1640.",Loues sacrifice A tragedie receiued generally well. Acted by the Queenes Majesties Seruants at the Phœnix in Drury-lane.
A40875,1685,0,15,"Fane, Francis, Sir, d. 1689?",The sacrifice a tragedy / by the Honorable Sir Francis Fane.
A09641,1550,0,15,"Langland, William, 1330?-1400?","The vision of pierce Plowman nowe the second time imprinted by Roberte Crowlye dwellynge in Elye rentes in Holburne whereunto are added certayne notes and cotations in the mergyne, geuyng light to the reader. And in the begynning is set a brefe summe of all the principal matters spoken of in the boke. And as the boke is deuided into twenty partes called Passus: so is the summary diuided, for euery parte hys summarie, rehearsynge the matters spoken of in euery parte. euen in suche order as they stande there."
A62967,1680,0,15,"Tate, Nahum, 1652-1715.",The loyal general a tragedy : acted at the Duke's Theatre / written by N. Tate.
A66741,1661,0,15,"Phillips, John, 1631-1706.","Wit and drollery joviall poems / corrected and much amended, with new additions, by Sir J.M. ... Sir W.D. ... and the most refined wits of the age."
A62946,1682,0,15,"Tate, Nahum, 1652-1715.","The ingratitude of a common-wealth, or, The fall of Laius Martius Coriolanus as it is acted at the Theatre-Royal / by N. Tate."
A03202,1615,0,15,"Heywood, Thomas, d. 1641.","The foure prentises of London VVith the conquest of Ierusalem. As it hath bene diuerse times acted, at the Red Bull, by the Queenes Maiesties Seruants. Written by Thomas Heyvvood."
A63047,1675,0,15,"Traherne, Thomas, d. 1674.","Christian ethicks, or, Divine morality opening the way to blessedness, by the rules of vertue and reason / by Tho. Traherne ..."
A59525,1687,0,15,"Ravenscroft, Edward, 1654?-1707.","Titus Andronicus, or, The rape of Lavinia acted at the Theatre Royall : a tragedy, alter'd from Mr. Shakespears works / by Mr. Edw. Ravenscroft."
A53511,1676,0,15,"Otway, Thomas, 1652-1685.","Don Carlos Prince of Spain a tragedy, acted at the Duke's Theatre / written by Tho. Otway."
A42648,1657,0,15,"D'Ouvilly, George Gerbier.","The false favourit disgrac'd. and, The reward of loyalty. A tragi-comedy, never acted."
A12291,1568,0,14,"Skelton, John, 1460?-1529.","Pithy pleasaunt and profitable workes of maister Skelton, Poete Laureate. Nowe collected and newly published. Anno 1568"
A73186,1626,0,14,,"A brave vvarlike song Containing a briefe rehearsall of the deeds of chivalry, performed by the nine vvorthies of the world, the seaven champions of Christendome, with many other remarkable warriours. To the tune of List lusty gallants."
A08961,1629,0,14,"M. P. (Martin Parker), d. 1656?","Houshold talke or, Good councell for a married man Deliuered in a prittie dialogue, by Roger a batchelor, to Simon, a (iealous) married-man. To the tune of Buckle and thong-a."
B00240,1637,0,14,"M. L., fl. 1637.","A merry iest of Iohn Tomson, and Iakaman his vvife: vvhose iealousie was justly, the cause all their strife. To the tune of Pegge of Ramsey."
A36609,1692,0,14,"Dryden, John, 1631-1700.","Cleomenes, the Spartan heroe a tragedy, as it is acted at the Theatre Royal / written by Mr. Dryden ; to which is prefixt The life of Cleomenes."
A07234,1624,0,14,"Massinger, Philip, 1583-1640.","The bond-man an antient storie. As it hath been often acted with good allowance, at the Cock-pit in Drury-lane: by the most excellent princesse, the Lady Elizabeth her Seruants. By Phillip Massinger."
A07650,1598,0,14,"Montemayor, Jorge de, 1520?-1561.",Diana of George of Montemayor: translated out of Spanish into English by Bartholomew Yong of the Middle Temple Gentleman
A19876,1630,0,14,"D'Avenant, William, Sir, 1606-1668.","The cruell brother A tragedy. As it was presented, at the priuate house, in the Blacke-Fryers: by His Maiesties Seruants."
A93166,1652,0,14,"Shirley, James, 1596-1666.","The brothers, a comedie, as it was acted at the private house in Black Fryers Written by James Shirley. Never printed before."
